"cidade";"ID"
"Marabá (PA)";"E M E F PROF MARIA DAS NEVES SILVA (15563707)"
"Marabá (PA)";"E M E F DR RENATO VELOSO (15569861)"
"Marabá (PA)";"E M E F MARINANES LOPES SOARES (15570010)"
"Marabá (PA)";"E M E F CARLOS MARIGHELLA (15570037)"
"Marabá (PA)";"E M E F BOA VISTA (15573869)"
"Marabá (PA)";"E M E F NOVA ESPERANCA (15573877)"
"Marabá (PA)";"EMEF PROF� ADAO MACHADO DA SILVA (15574083)"
"Marabá (PA)";"EMEF PROFESSORA YEDA CARVALHO DA SILVA (15574091)"
"Marabá (PA)";"EMEF DR GERALDO MENDES DE CASTRO VELOSO (15576434)"
"Marabá (PA)";"E M E F GONCALVES DIAS (15576442)"
"Marabá (PA)";"NUC DE EDUC INFANTIL RAFAEL BARBOSA FERNANDES (15579700)"
"Marabá (PA)";"NUCLEO DE EDUCACAO INFANTIL SAO FELIX (15579719)"
"Marabá (PA)";"EMEF RACHEL DE QUEIROZ (15579727)"
"Marabá (PA)";"E M E F PROF� MARIA AMELIA SOARES OLIVEIRA (15583597)"
"Marabá (PA)";"NUCLEO DE EDUCACAO INFANTIL DAVID ABREU DE SOUSA (15587932)"
"Marabá (PA)";"NEI ALZIRA BOA VISTA (15587940)"
"Marabá (PA)";"NEI FERNANDO PESSOA (15587959)"
"Marabá (PA)";"E M E F BOA ESPERANCA II (15587967)"
"Marabá (PA)";"EMEF MARIA DAS GRACAS RIBEIRO SOUSA (15590330)"
"Marabá (PA)";"E M E F PROFESSOR JOSE FLAVIO ALVES DE LIMA (15995984)"
"Amapá";"ESC EST IVANILDO FORTES DA SILVA (16000030)"
"Amapá";"ESC EST AMARO BRASILINO DE F FILHO (16000048)"
"Amapá";"ESC EST PROF SILVIO ELITO DE LIMA SANTOS (16000064)"
"Amapá";"ESC EST JOSE RODRIGUES CORDEIRO (16000080)"
"Amapá";"ESC EST VILA DE CUNANI (16000161)"
"Amapá";"ESC EST JUVENAL GUIMARAES TEIXEIRA (16000170)"
"Amapá";"ESC INDIGENA EST JOSE NARCISO (16000188)"
"Amapá";"ESC INDIGENA EST MARIA CATARINA NUNES (16000196)"
"Amapá";"ESC INDIGENA EST MOISES IAPARRA5022019 (16000200)"
"Amapá";"ESC INDIGENA EST SAO SEBASTIAO DO ACAIZAL (16000242)"
"Amapá";"ESC INDIGENA EST FELINTO MORAES (16000250)"
"Amapá";"ESC INDIGENA EST JOAO TEODORO FORTE (16000269)"
"Amapá";"ESC INDIGENA EST GABRIEL DOS ANJOS (16000277)"
"Amapá";"ESC INDIGENA EST SAO JOSE (16000285)"
"Amapá";"ESC INDIGENA EST JOAO BATISTA MACIAL (16000293)"
"Amapá";"ESC EST JOAQUIM CAETANO DA SILVA (16000307)"
"Amapá";"ESC EST JOAQUIM NABUCO (16000315)"
"Amapá";"ESC INDIGENA EST JORGE IAPARRA (16000323)"
"Amapá";"ESC INDIGENA EST CAMILO NARCISO (16000331)"
"Amapá";"ESC INDIGENA EST LEIDE DOS SANTOS (16000340)"
"Amapá";"ESC INDIGENA EST SAO RAIMUNDO (16000366)"
"Amapá";"ESC INDIGENA EST YANAWA (16000382)"
"Amapá";"ESC INDIGENA EST ENCRUZO (16000390)"
"Amapá";"ESC EST DUQUE DE CAXIAS (16000587)"
"Amapá";"ESC EST VILA VELHA (16000617)"
"Amapá";"ESC INDIGENA EST MANOEL PRIMO DOS SANTOS (16000625)"
"Amapá";"ESC EST VEIGA CABRAL (16000641)"
"Amapá";"ESC EST BOM JESUS DO ARAGUARI (16000676)"
"Amapá";"ESC EST ROZENDO NASCIMENTO FILHO (16000684)"
"Amapá";"ESC EST PROF MARIA ESMERALDA MARTINS DE MOURA (16000706)"
"Amapá";"ESC EST SAO RAIMUNDO DO ARAGUARI (16000722)"
"Amapá";"ESC EST VIDAL DE NEGREIROS (16000749)"
"Amapá";"ESC EST ANTONIO TEIXEIRA GUERRA (16000820)"
"Amapá";"ESC EST JOAO EVANGELISTA LOPES (16000846)"
"Amapá";"ESC EST PEDRO MACIEL FILHO (16000854)"
"Amapá";"ESC EST ERNESTO PEREIRA COLARES (16000862)"
"Amapá";"ESC EST PEDRO TEIXEIRA (16000870)"
"Amapá";"ESC EST JOSE PLACIDO DE CASTRO (16000889)"
"Amapá";"ESC EST SAO MIGUEL DO FLEXAL (16000897)"
"Amapá";"ESC EST BONITO DO APOREMA (16000900)"
"Amapá";"ESC EST BASILIO PEREIRA DE SOUZA FILHO (16000927)"
"Amapá";"ESC EST MARIA DE NAZARE DE P LIMA (16000935)"
"Amapá";"ESC EST CONCEICAO DO APOREMA (16000951)"
"Amapá";"ESC EST JOAO BRAZAO DA SILVA (16000960)"
"Amapá";"ESC EST GUANABARA DO ARAGUARI (16000978)"
"Amapá";"ESC EST WASHINGTON LUIS A FIGUEIREDO (16000986)"
"Amapá";"ESC EST MARIA LUCILA BRAZAO (16000994)"
"Amapá";"ESC EST NAZARE DO APOREMA (16001001)"
"Amapá";"ESC EST NOVA CANAA (16001028)"
"Amapá";"ESC EST SANTA FE DO FLORESTAL (16001052)"
"Amapá";"ESC EST LUCIANA RABELO LEITE (16001060)"
"Amapá";"ESC EST SAO JORGE DO APOREMA (16001079)"
"Amapá";"ESC EST SAO SEBASTIAO DA TERRA FIRME (16001087)"
"Amapá";"ESC EST SAO TOME DO APOREMA (16001095)"
"Amapá";"ESC EST PROF JOAO CAMARAO (16001109)"
"Amapá";"ESC EST UAPEZAL (16001125)"
"Amapá";"ESC EST JUVENAL FARIAS DA COSTA (16001133)"
"Amapá";"ESC EST NAZARE TAVORA GURJAO (16001150)"
"Amapá";"ESC EST RAIMUNDO DOS SANTOS MACIEL (16001176)"
"Amapá";"ESC EST PROF MARIA JOSE DE NAZARE F LIMA (16001184)"
"Amapá";"ESC EST DR HERMELINO HERBSTER GUSMAO (16001192)"
"Amapá";"ESC EST COLONIA DE AGUA BRANCA (16001206)"
"Amapá";"ESC EST SETE DE SETEMBRO (16001222)"
"Amapá";"ESC EST CENTRO NOVO (16001249)"
"Amapá";"ESC EST SAO JOSE DO CACHORRINHO (16001257)"
"Amapá";"ESC EST SETE ILHAS (16001265)"
"Amapá";"ESC EST JOSE FERNANDES DA SILVA (16001273)"
"Amapá";"ESC INDIGENA EST ARAMIRA (16001281)"
"Amapá";"ESC EST JOAO PEREIRA CARDOSO (16001290)"
"Amapá";"ESC INDIGENA EST MARYRY (16001303)"
"Amapá";"ESC EST PROF MARIA HELENA CORDEIRO (16001320)"
"Amapá";"ESCOLA INDIGENA ESTADUAL TAITETUWA (16001346)"
"Amapá";"ESC EST TUCANO I (16001354)"
"Amapá";"ESC INDIGENA EST YTUWASU (16001370)"
"Amapá";"ESC EST PROF JOSE RIBEIRO PONTES (16001400)"
"Amapá";"ESC EST ALEGRIA DO ARAGUARI (16001419)"
"Amapá";"ESC EST BOM AMIGO DO ARAGUARI (16001427)"
"Amapá";"ESC EST CREIO EM DEUS DO ARAGUARI (16001443)"
"Amapá";"ESC EST LOURIMAR SIMOES PAES (16001451)"
"Amapá";"ESC EST MARIO ALVES MEIRA (16001478)"
"Amapá";"ESC EST ORLANDO MENDES DIAS (16001486)"
"Amapá";"ESC EST PRACUUBA DO ARAGUARI (16001494)"
"Amapá";"ESC EST SAGRADO CORACAO DE MARIA (16001516)"
"Amapá";"ESC EST SAO SEBASTIAO DO PACUI (16001532)"
"Amapá";"ESC EST PROF MARIA IRACI TAVARES (16001567)"
"Amapá";"ESC EST PEDRO ROLDAO FIGUEIREDO (16001575)"
"Amapá";"ESCOLA ESTADUAL MARIA ENEDINA MARQUES COSTA (16001583)"
"Amapá";"ESC EST TRACAJATUBA DO ARAGUARI (16001591)"
"Amapá";"ESC EST INDEPENDENCIA (16001605)"
"Amapá";"ESC EST COBRA (16001672)"
"Amapá";"ESC EST ANA CLAUDINA PICANCO (16001680)"
"Amapá";"ESC EST ESTEVAM DE CARVALHO COSTA (16001702)"
"Amapá";"ESC EST EUGENIO MACHADO (16001710)"
"Amapá";"ESC EST WILSON HILL DE ARAUJO (16001753)"
"Amapá";"ESC EST JERUSALEM DO PAU MULATO (16001761)"
"Amapá";"ESC EST SAO TOME DO MACACOARI (16001796)"
"Amapá";"ESC EST ADELANO NUNES LACERDA (16001800)"
"Amapá";"ESC EST PROF ROBERTO JOSE MORAIS DE CASTRO (16001877)"
"Amapá";"CENTRO DE ESTUDOS SUPLETIVOS PROF PAULO MELO (16001885)"
"Amapá";"COLEGIO AMAPAENSE (16001923)"
"Amapá";"ESC EST PROF GABRIEL ALMEIDA CAFE (16002067)"
"Amapá";"ESC EST GAL CARROMBERT PEREIRA DA COSTA (16002075)"
"Amapá";"ESC EST MARIO DAVID ANDREAZZA (16002083)"
"Amapá";"ESC EST ANTONIO BRAULIO DE SOUZA (16002091)"
"Amapá";"ESC EST N S DE NAZARE (16002105)"
"Amapá";"ESC EST NAZARE DA PEDREIRA (16002113)"
"Amapá";"ESC EST PROF M MERIAN DOS S C FERNANDES (16002148)"
"Amapá";"ESC EST REINALDO MAURICIO GOLBERT DAMASCENO (16002156)"
"Amapá";"ESC EST NESTOR BARBOSA DA SILVA (16002164)"
"Amapá";"ESC EST RETIRO SANTO ANTONIO DA PEDREIRA (16002172)"
"Amapá";"ESC EST SAO LAZARO (16002199)"
"Amapá";"ESC EST PROF JOAQUIM MANOEL DE JESUS PICANCO (16002237)"
"Amapá";"ESC EST ANTONIO JOAO (16002245)"
"Amapá";"ESC EST ARACARY CORREA ALVES (16002253)"
"Amapá";"ESC EST ARIRI (16002261)"
"Amapá";"ESC EST AUGUSTO DOS ANJOS (16002270)"
"Amapá";"ESC EST BACABA (16002288)"
"Amapá";"ESC EST BARAO DO RIO BRANCO (16002296)"
"Amapá";"ESC EST CARAPANATUBA (16002300)"
"Amapá";"ESC EST CASTRO ALVES (16002318)"
"Amapá";"ESC EST CECILIA PINTO (16002326)"
"Amapá";"ESC EST COELHO NETO (16002334)"
"Amapá";"ESC EST DANIEL DE CARVALHO (16002350)"
"Amapá";"ESC EST DEUSOLINA SALLES FARIAS (16002369)"
"Amapá";"ESC EST DEUZUITE M C CAVALCANTE (16002377)"
"Amapá";"ESC EST DOM ARISTIDES PIROVANO (16002385)"
"Amapá";"ESC EST DR ALEXANDRE VAZ TAVARES (16002393)"
"Amapá";"ESC EST DR COARACY NUNES (16002407)"
"Amapá";"ESC EST EDGAR LINO DA SILVA (16002415)"
"Amapá";"ESC EST FOZ DO RIO PEDREIRA (16002423)"
"Amapá";"ESC EST GAL AZEVEDO COSTA (16002431)"
"Amapá";"ESC EST GONCALVES DIAS (16002440)"
"Amapá";"CENTRO EDUC PROFISSIONAL GRAZIELA REIS DE SOUZA (16002458)"
"Amapá";"ESC EST MODELO GUANABARA (16002466)"
"Amapá";"ESC EST JOAO MACIEL AMANAJAS (16002474)"
"Amapá";"ESC EST IRMA SANTINA RIOLI (16002482)"
"Amapá";"ESC EST JESUS DE NAZARE (16002490)"
"Amapá";"ESCOLA QUILOMBOLA ESTADUAL JOSE BONIFACIO (16002504)"
"Amapá";"ESC EST JOSE DE ALENCAR (16002512)"
"Amapá";"ESC EST JOSE DE ANCHIETA (16002520)"
"Amapá";"ESC EST PROF JOSEFA JUCILEIDE A COLARES (16002547)"
"Amapá";"ESC QUILOMBOLA EST LAGOA DOS INDIOS (16002563)"
"Amapá";"ESC EST OLENDINA FERREIRA DO ROSARIO (16002571)"
"Amapá";"ESC EST MARIA DO CARMO VIANA DOS ANJOS (16002580)"
"Amapá";"ESC EST PROF� JOSE FIRMO DO NASCIMENTO (16002598)"
"Amapá";"ESC EST MARIA DO SOCORRO A SMITH (16002601)"
"Amapá";"ESC EST MARIO QUIRINO DA SILVA (16002610)"
"Amapá";"ESC EST RAIMUNDO PEREIRA DA SILVA (16002628)"
"Amapá";"ESC EST MARUANUM II (16002636)"
"Amapá";"ESC EST N S DO DESTERRO (16002644)"
"Amapá";"ESC EST PEDRO ALCANTARA CHAVES LOPES (16002652)"
"Amapá";"ESC EST TIRADENTES (16002660)"
"Amapá";"ESC EST BERNADINO SILVA (16002679)"
"Amapá";"ESC EST PREDICANDA C AMORIM LOPES (16002687)"
"Amapá";"ESC EST PRINCESA IZABEL (16002695)"
"Amapá";"ESC EST PROF IRINEU DA GAMA PAES (16002709)"
"Amapá";"ESC EST PROF LAURO DE CARVALHO CHAVES (16002717)"
"Amapá";"ESC EST PROF LUCIMAR A DEL CASTILLO (16002725)"
"Amapá";"ESC EST PROF MARIA CARMELITA DO CARMO (16002733)"
"Amapá";"ESC EST PROF RUTH DE ALMEIDA BEZERRA (16002741)"
"Amapá";"ESC EST SANTA INES (16002750)"
"Amapá";"ESC EST SANTO ANTONIO DO MATAPI (16002784)"
"Amapá";"ESC EST SAO BENEDITO (16002792)"
"Amapá";"ESC EST SAO PEDRO DO CARANA (16002806)"
"Amapá";"ESC EST SEBASTIANA LENIR DE ALMEIDA (16002814)"
"Amapá";"ESC EST SEBASTIAO CORDEIRO SENA (16002822)"
"Amapá";"ESC EST SERAFINI COSTAPERARIA (16002830)"
"Amapá";"ESC QUILOMBOLA ESTADUAL TEIXEIRA DE FREITAS (16002849)"
"Amapá";"ESC EST TESSALONICA (16002857)"
"Amapá";"ESC EST PROF ANTONIO FIGUEIREDO DA SILVA (16002865)"
"Amapá";"ESC EST PROF ZOLITO DE JESUS NUNES (16002873)"
"Amapá";"ESC EST ANTONIO CORDEIRO PONTES (16002881)"
"Amapá";"ESC EST MANOEL JOSE SANTOS DA SILVA (16003179)"
"Amapá";"ESC EST DOM JOSE MARITANO (16003209)"
"Amapá";"ESC EST SANTA MARIA (16003373)"
"Amapá";"ESC EST PROF ONEIDE PINTO LIMA (16003420)"
"Amapá";"ESC EST PROF NELITA ROCHA BRITO DIAS (16003438)"
"Amapá";"ESC EST MAE ANGELICA (16003497)"
"Amapá";"ESC EST ROSA DOS SANTOS SARGES (16003594)"
"Amapá";"ESC EST IGARAPE GRANDE DA TERRA GRANDE (16003608)"
"Amapá";"ESC EST MANOEL DOS REIS (16003616)"
"Amapá";"ESC EST ANDRE NEVES ROSA (16003640)"
"Amapá";"ESC EST BOM JARDIM (16003659)"
"Amapá";"ESC EST CANAL DO GUIMARAES (16003667)"
"Amapá";"ESC EST CLAUDIO DOS SANTOS BARBOSA (16003675)"
"Amapá";"ESC EST ORLANTINO TEUNA CAMPOS (16003683)"
"Amapá";"ESC EST BENTO TOLOSA DE SANTANA (16003691)"
"Amapá";"ESC EST FRANCO GRANDE (16003705)"
"Amapá";"ESC EST BENEVENUTO SOARES RODRIGUES (16003713)"
"Amapá";"ESC EST ROMANA FARIAS (16003721)"
"Amapá";"ESC EST IGARAPE DO BURITIZAL (16003730)"
"Amapá";"ESC EST IGARAPE DO MARINHEIRO (16003748)"
"Amapá";"ESC EST IGARAPE GRANDE DO CURUA (16003756)"
"Amapá";"ESC EST ITAMATATUBA (16003772)"
"Amapá";"ESC EST MANOEL PEREIRA HERCULANO (16003780)"
"Amapá";"ESC EST MARIA JOSE CAMPELO DA SILVA (16003799)"
"Amapá";"ESC EST PROF NAIR CORDEIRO MARQUES (16003802)"
"Amapá";"ESC EST JULIA BRUNO (16003810)"
"Amapá";"ESC EST PROF GLICERIO DE S FIGUEIREDO (16003829)"
"Amapá";"ESC EST ERIVALDO FERREIRA DOS SANTOS (16003837)"
"Amapá";"ESC EST VILA MACEDONIA (16003853)"
"Amapá";"ESC EST GOV IVANHOE GONCALVES MARTINS (16003918)"
"Amapá";"ESC EST JOSE DO PATROCINIO (16003926)"
"Amapá";"ESC EST CATANZAL DO PACUI (16003942)"
"Amapá";"ESC EST GARIMPO DE SAO TOME (16003950)"
"Amapá";"ESC EST JULIO GONCALVES DA COSTA (16003969)"
"Amapá";"ESC EST JOSE OLIVEIRA COELHO (16003977)"
"Amapá";"ESC EST SAO FRANCISCO DO ALTO (16003985)"
"Amapá";"ESC EST SAO FRANCISCO DO PIRIRIM (16003993)"
"Amapá";"ESC EST SAO JOAQUIM DO PACUI (16004000)"
"Amapá";"ESC EST SAO RAIMUNDO DO PIRIRIM (16004019)"
"Amapá";"ESC EST SAO SEBASTIAO DA BOA VISTA (16004027)"
"Amapá";"ESC EST SAO TOME DO PACUI (16004035)"
"Amapá";"ESC EST TRACAJATUBA DO PIRIRIM III (16004043)"
"Amapá";"ESC EST BOA ESPERANCA KM 114 (16004124)"
"Amapá";"ESC EST CAMPO VERDE (16004132)"
"Amapá";"ESC EST FLORENCA TORRES DE ARAUJO (16004140)"
"Amapá";"ESC EST KM 127 (16004175)"
"Amapá";"ESC EST KM 132 (16004183)"
"Amapá";"ESC EST FRANCISCO MANOEL DOS SANTOS (16004191)"
"Amapá";"ESC EST MATAPI I (16004213)"
"Amapá";"ESC EST MATAPI II (16004221)"
"Amapá";"ESC EST PROF M� CRISTINA B RODRIGUES (16004230)"
"Amapá";"ESC EST SAO FRANCISCO DE ASSIS (16004248)"
"Amapá";"ESC EST DE TEMPO INTEGRAL PE JOAO PIAMARTA (16004310)"
"Amapá";"ESC EST EVERALDO DA S VASCONCELOS JR (16004353)"
"Amapá";"ESC EST PROF DAVID MIRANDA DOS SANTOS (16004361)"
"Amapá";"ESC EST PROF JOSE BARROSO TOSTES (16004370)"
"Amapá";"ESC EST ALBERTO SANTOS DUMONT (16004388)"
"Amapá";"ESC EST FRANCISCO DE OLIVEIRA FILHO (16004396)"
"Amapá";"ESC EST ALMIRANTE BARROSO (16004400)"
"Amapá";"ESC EST AUGUSTO ANTUNES (16004418)"
"Amapá";"ESC EST BELMIRO MACEDO MEDINA (16004426)"
"Amapá";"ESC EST FOZ DO RIO MATAPI (16004442)"
"Amapá";"ESC EST FOZ DO RIO PIRATIVA (16004450)"
"Amapá";"ESC EST OSVALDINA FERREIRA DA SILVA (16004469)"
"Amapá";"ESC EST PE SIMAO CORRIDORI (16004485)"
"Amapá";"ESC EST PROF AFONSO ARINOS DE MELO FRANCO (16004493)"
"Amapá";"ESC EST PROF ELIZABETH PICANCO ESTEVES (16004507)"
"Amapá";"ESCOLA ESTADUAL PROFESSOR FRANCISCO W LOBATO LIMA (16004515)"
"Amapá";"ESC EST PROF JOANIRA DEL CASTILLO (16004523)"
"Amapá";"ESC EST PROF JOSE RIBAMAR PESTANA (16004531)"
"Amapá";"ESC EST RAIMUNDA BARRETO (16004540)"
"Amapá";"ESC EST ANTONIO JANUARIO PEREIRA (16004744)"
"Amapá";"ESC EST MARIA CATARINA DANTAS TIBURCIO (16004752)"
"Amapá";"JD INF VITORIA REGIA (16004760)"
"Amapá";"ESC EST CONCEICAO DO MARUANUM I (16004787)"
"Amapá";"ESC INDIGENA EST IMAKUANA AMAJAREHPO (16004833)"
"Amapá";"ESC INDIGENA EST MATAWARE (16004868)"
"Amapá";"ESC INDIGENA EST PARU DE LESTE (16004876)"
"Amapá";"ESC EST PROF MARIA DE NAZARE RODRIGUES DA SILVA (16004884)"
"Amapá";"ESC INDIGENA EST MAXIPURIMO (16004892)"
"Amapá";"ESC EST MINEKO HAYASHIDA (16004906)"
"Amapá";"ESC INDIGENA EST PURURE (16004914)"
"Amapá";"ESC EST AGUA BRANCA DO CAJARI (16004930)"
"Amapá";"ESC EST GAL EMILIO GARRASTAZU MEDICI (16004949)"
"Amapá";"ESC EST IRANDYR PONTES NUNES (16004957)"
"Amapá";"ESC EST ITABOCA DO CAJARI (16004965)"
"Amapá";"ESC EST JARILANDIA (16004973)"
"Amapá";"ESC EST MUNGUBA DO JARI (16004981)"
"Amapá";"ESC EST PADARIA (16004990)"
"Amapá";"ESC EST PROF SONIA HENRIQUES BARRETO (16005007)"
"Amapá";"ESC EST SANTO ANTONIO DA CACHOEIRA (16005015)"
"Amapá";"ESC EST TEOTONIO BRANDAO VILELA (16005023)"
"Amapá";"ESC EST MARINHO DO CAJARI (16005074)"
"Amapá";"ESC INDIGENA EST PARUTAIKE (16005279)"
"Amapá";"ESC EST DR MURILO BRAGA (16005333)"
"Amapá";"ESC EST D PEDRO I (16005341)"
"Amapá";"ESC EST GRAZIELA REIS DE SOUZA (16005376)"
"Amapá";"ESC EST JOSE HILARIO (16005384)"
"Amapá";"ESC EST MANOEL QUEIROZ BENJAMIM (16005392)"
"Amapá";"ESC EST PANCADA DO CAMAIPI (16005406)"
"Amapá";"ESC EST PROF ANTONIA SILVA SANTOS (16005414)"
"Amapá";"ESC EST RIO NAVIO (16005422)"
"Amapá";"ESC EST PRES TANCREDO NEVES (16005430)"
"Amapá";"ESC EST FAGUNDES VARELA (16005783)"
"Amapá";"ESC EST LARANJAL DO MARACA (16005821)"
"Amapá";"ESC EST PIONEIRO (16005848)"
"Amapá";"ESC EST EVILASIO PEDRO DE L FERREIRA (16005856)"
"Amapá";"ESC EST SANTA CLARA DO CAJARI (16005872)"
"Amapá";"ESC EST AMILAR ARTHUR BRENHA (16005880)"
"Amapá";"ESC EST ANTONICO DO RIO PRETO (16005899)"
"Amapá";"ESC EST CENTRAL DO MARACA (16005902)"
"Amapá";"ESC EST OSMUNDO VALENTE BARRETO (16005945)"
"Amapá";"ESC EST DAMASO DE JESUS DO NASCIMENTO NETO (16005970)"
"Amapá";"ESC EST SAO MIGUEL DO MARACA (16005996)"
"Amapá";"ESC EST LEANDRO PLACIDO FERREIRA (16006070)"
"Amapá";"ESC EST PROF WALDECY CORREA FERREIRA (16006178)"
"Amapá";"ESC EST CACHOEIRA DO RIO PEDREIRA (16006216)"
"Amapá";"ESC EST FILADELFIA DO IGARAPE GRANDE (16006224)"
"Amapá";"ESC EST CIRILO PANTOJA (16006232)"
"Amapá";"ESC EST PROF ANTONIO CASTRO MONTEIRO (16006240)"
"Amapá";"ESC EST MANOEL MENDES BARBOSA (16006259)"
"Amapá";"ESC EST IGARAPE DO CARNEIRO (16006267)"
"Amapá";"ESC EST PROF IZANETE VICTOR DOS SANTOS (16006291)"
"Amapá";"ESC EST PIQUIAZAL (16006313)"
"Amapá";"ESC INDIGENA EST KUXARE (16006330)"
"Amapá";"ESC INDIGENA EST TAWAINEN (16006348)"
"Amapá";"ESC INDIGENA EST ANANAPIARE (16006356)"
"Amapá";"ESC EST AQUARIQUARA (16006364)"
"Amapá";"ESC EST SAO BENTO (16006372)"
"Amapá";"ESCOLA ESTADUAL MARIA IVONE DE MENEZES (16006461)"
"Amapá";"ESC INDIGENA EST KAMUYWA (16006500)"
"Amapá";"ESC INDIGENA EST OLIVEIRA SANTOS (16006518)"
"Amapá";"ESC INDIGENA EST JOAO AMANCIO (16006526)"
"Amapá";"ESC INDIGENA EST JOSE FELIPE (16006534)"
"Amapá";"ESC EST SAO SEBASTIAO DO LAGO PIRATIVA (16006577)"
"Amapá";"ESC EST REISALINA FERREIRA TOMAZ (16006631)"
"Amapá";"ESC EST SANTO ANTONIO DO JARI (16006666)"
"Amapá";"ESC EST COLONIA AGRICOLA LINHA H DO MATAPI (16006747)"
"Amapá";"ESC EST SANTUARIO DO PERPETUO SOCORRO (16006763)"
"Amapá";"ESC EST NOVO HORIZONTE (16006771)"
"Amapá";"ESC EST PROF MARIA DE NAZARE PEREIRA VASCONCELOS (16006780)"
"Amapá";"ESC EST PROF HELENISE WALMIRA DIAS SANTOS (16006798)"
"Amapá";"ESC EST IGARAPE DAS ARMAS (16006844)"
"Amapá";"ESC EST MARIA NEUSA CARMO DE SOUSA (16006852)"
"Amapá";"ESC EST SAO PAULO (16006860)"
"Amapá";"ESC EST PROF MARGARIDA ROCHA DA COSTA (16006879)"
"Amapá";"ESC EST SAO JOAO DO MATAPI (16006909)"
"Amapá";"ESC EST PROF DENISE DE MELO VASCONCELOS (16006917)"
"Amapá";"ESC EST JOSE RIBAMAR TEIXEIRA (16006933)"
"Amapá";"ESC EST DARCY RIBEIRO (16007140)"
"Amapá";"ESC EST ANA DIAS DA COSTA (16007220)"
"Amapá";"ESC EST RIVANDA NAZARE DA S GUIMARAES (16007271)"
"Amapá";"ESC EST FONTE NOVA (16007352)"
"Amapá";"ESC EST MARIA LOPES DA CONCEICAO (16007360)"
"Amapá";"ESC EST FRANQUINHO DO BAILIQUE (16007387)"
"Amapá";"ESC EST DE EDUC POP PROF PAULO FREIRE (16007395)"
"Amapá";"ESC EST PROF ESTHER DA SILVA VIRGOLINO (16007441)"
"Amapá";"ESC EST PROF ARACY MIRANDA DE MONTALVERNE (16007450)"
"Amapá";"ESC EST PROF ELCY RODRIGUES LACERDA (16007468)"
"Amapá";"CENTRO EDUCACIONAL RAIMUNDO NONATO DIAS RODRIGUES (16007476)"
"Amapá";"ESC EST MARIA ANGELICA PEREIRA GOES (16007492)"
"Amapá";"ESC EST BRASIL NOVO (16007530)"
"Amapá";"ESC BOSQUE DO AMAPA MOD REG DO BAILIQUE (16007654)"
"Amapá";"ESC EST SAO JOSE DO MUTUM (16007700)"
"Amapá";"ESC EST SANTA MARIA (16007760)"
"Amapá";"ESC EST NOVA VIDA (16007778)"
"Amapá";"ESC INDIGENA EST ARANAPOTY (16007840)"
"Amapá";"ESC INDIGENA EST MUREI (16007859)"
"Amapá";"ESC EST MIRILANDIA (16007867)"
"Amapá";"ESC EST PROSPERIDADE (16007875)"
"Amapá";"ESC EST BOM AMIGO MANOEL MANDI (16007905)"
"Amapá";"ESC INDIGENA EST WEREKEMUN (16007913)"
"Amapá";"ESC INDIGENA EST MANILHA (16008103)"
"Amapá";"ESC EST AYRTON SENNA DA SILVA (16008154)"
"Amapá";"ESC EST DO PESCADO (16008251)"
"Amapá";"ESC EST MARIA MAE DE DEUS (16008316)"
"Amapá";"ESC EST SAO FRANCISCO DAS CHAGAS (16008413)"
"Amapá";"ESC EST PROF RAIMUNDA VIRGOLINO (16008456)"
"Amapá";"ESC EST SALAMITO (16008537)"
"Amapá";"ESC EST RAIMUNDA DOS PASSOS SANTOS (16008626)"
"Amapá";"ESC EST RAIMUNDA DULCINEA MONTEIRO DA SILVA (16008634)"
"Amapá";"ESC EST RETIRO DO PIRATIVA (16008650)"
"Amapá";"ESC EST SAO JOAO (16008790)"
"Amapá";"ESC EST PROF BENIGNA MOREIRA SOUZA (16008820)"
"Amapá";"CENTRO DE ENS PROFIS DO AMAPA PROF� JOSINETE OLIVEIRA BARROSO (16008952)"
"Amapá";"ESC EST CATARINA DOS SANTOS COSTA (16009029)"
"Amapá";"ESC INDIGENA EST MAWAU TUTKO MITI (16009193)"
"Amapá";"ESC INDIGENA EST WURAMUI (16009215)"
"Amapá";"ESC EST IGARAPE DA FORTALEZA (16009290)"
"Amapá";"ESC EST CHICO MENDES (16009487)"
"Amapá";"ESC EST PROF ANTONIO MESSIAS G DA SILVA (16009606)"
"Amapá";"ESC INDIGENA EST AMATARE (16009649)"
"Amapá";"ESC INDIGENA EST FAZENDINHA (16009657)"
"Amapá";"ESC INDIGENA EST YWAWKA (16009665)"
"Amapá";"ESC INDIGENA EST OKORA YRY (16009681)"
"Amapá";"ESC INDIGENA EST KUYNPE KANPAI (16009690)"
"Amapá";"ESC EST ENTRE RIOS (16009703)"
"Amapá";"ESC INDIGENA EST KWYKWYT (16009711)"
"Amapá";"ESC INDIGENA EST AMOMMI (16009720)"
"Amapá";"ESC INDIGENA EST AATESIWAI (16009738)"
"Amapá";"ESC INDIGENA EST MOKOLOK (16009746)"
"Amapá";"ESC INDIGENA EST PIARAPO (16009754)"
"Amapá";"ESC EST N S DE NAZARE (16009789)"
"Amapá";"ESC EST PROF RODOVAL BORGES SILVA (16009940)"
"Amapá";"ESC EST PROF NANCY NINA DA COSTA (16010000)"
"Amapá";"ESC INDIGENA EST SANTO ANTONIO (16010078)"
"Amapá";"ESC INDIGENA EST ASANTI (16010086)"
"Amapá";"ESC INDIGENA EST CINCO MINUTOS (16010329)"
