"CO_ENTIDADE";"NO_ENTIDADE";"CO_UF";"CO_MUNICIPIO";"TP_LOCALIZACAO"
27001407;"ESCOLA ESTADUAL RUBENS NUNES DE OLIVEIRA";27;2703304;"Urbana"
27001750;"ESCOLA ESTADUAL DE ENSINO MEDIO NEZINHO PEREIRA";27;2703304;"Urbana"
27002020;"ESCOLA ESTADUAL GENTIL DE ALBUQUERQUE MALTA";27;2705002;"Urbana"
27002063;"ESCOLA ESTADUAL SANTA CRUZ DO DESERTO";27;2705002;"Rural"
27002616;"ESCOLA ESTADUAL DEMOCRITO GRACINDO";27;2705002;"Urbana"
27002950;"ESCOLA ESTADUAL DE EDUCACAO BASICA DE PARICONHA";27;2706422;"Urbana"
27003108;"ESCOLA INDIGENA JOSE CARAPINA";27;2706422;"Rural"
27003213;"ESCOLA ESTADUAL WATSON CLEMENTINO DE GUSMAO SILVA";27;2702405;"Urbana"
27003221;"ESCOLA ESTADUAL LUIZ AUGUSTO DE A MENEZES";27;2702405;"Urbana"
27003469;"ESCOLA ESTADUAL DELMIRO GOUVEIA";27;2702405;"Urbana"
27003515;"ESCOLA ESTADUAL FRANCISCA ROSA DA COSTA";27;2702405;"Urbana"
27003892;"ESCOLA ESTADUAL JOAO FRANCISCO SOARES";27;2705804;"Urbana"
27003973;"ESCOLA ESTADUAL PROF JOSE SENA DIAS";27;2707107;"Rural"
27004368;"ESCOLA ESTADUAL DE XINGO II- EEX-II";27;2707107;"Urbana"
27004376;"ESCOLA ESTADUAL DE XINGO I - EEX-I";27;2707107;"Urbana"
27004490;"ESCOLA ESTADUAL DR EMILIO DE MAIA";27;2701803;"Urbana"
27004740;"ESCOLA ESTADUAL CONEGO JOSE BULHOES";27;2702504;"Urbana"
27005224;"ESCOLA ESTADUAL PROFESSOR ATANAGILDO BRANDAO";27;2704609;"Urbana"
27005577;"ESCOLA ESTADUAL PROFESSORA JOANITA DE MELO";27;2706109;"Urbana"
27005852;"ESCOLA ESTADUAL MANOEL PEREIRA FILHO";27;2706208;"Urbana"
27005984;"ESCOLA ESTADUAL JOSE SOARES PINTO";27;2706406;"Urbana"
27006018;"ESCOLA ESTADUAL DE ALECRIM";27;2706406;"Rural"
27006034;"ESCOLA ESTADUAL DO MACHADO";27;2706406;"Rural"
27006050;"ESCOLA ESTADUAL BRAULIO CAVALCANTE";27;2706406;"Urbana"
27006069;"ESCOLA ESTADUAL ROSALIA SAMPAIO BEZERRA";27;2706406;"Urbana"
27006590;"ESCOLA ESTADUAL PROFª ANA MARIA TEODOSIO";27;2707206;"Rural"
27007057;"ESCOLA ESTADUAL PROFª JOSEFA DE SOUZA LIMA";27;2707206;"Urbana"
27007090;"ESCOLA ESTADUAL PROFº MILENO FERREIRA DA SILVA";27;2708006;"Urbana"
27007120;"ESCOLA ESTADUAL DE AREIA BRANCA";27;2708006;"Rural"
27007448;"ESCOLA ESTADUAL ROTARY";27;2708006;"Urbana"
27007456;"ESCOLA ESTADUAL PROF ALOISIO ERNANDE BRANDAO";27;2708006;"Urbana"
27007618;"ESCOLA ESTADUAL PROFª HELENA BRAGA DAS CHAGAS";27;2708006;"Urbana"
27007960;"ESCOLA ESTADUAL ORMINDO BARROS";27;2708006;"Urbana"
27007987;"ESCOLA ESTADUAL PADRE FRANCISCO CORREIA";27;2708006;"Urbana"
27008177;"ESCOLA ESTADUAL DO CABOCLO";27;2708402;"Rural"
27008452;"ESCOLA ESTADUAL LUCILO JOSE RIBEIRO";27;2708402;"Urbana"
27008479;"ESCOLA ESTADUAL JOSE SOARES FILHO";27;2708402;"Urbana"
27008827;"ESCOLA ESTADUAL DE RIACHO GRANDE";27;2708956;"Urbana"
27009459;"ESCOLA ESTADUAL ADALBERTO MARROQUIM";27;2700706;"Urbana"
27009742;"ESCOLA ESTADUAL SAMPAIO DORIA";27;2700904;"Urbana"
27009904;"ESCOLA ESTADUAL CONEGO JASSON SOUTO";27;2703403;"Urbana"
27009998;"ESCOLA ESTADUAL DE JARAMATAIA";27;2703700;"Urbana"
27010074;"ESCOLA ESTADUAL CONSTANCA DE GOES MONTEIRO";27;2704401;"Urbana"
27010090;"ESCOLA ESTADUAL DERALDO CAMPOS";27;2704401;"Rural"
27010503;"ESCOLA ESTADUAL PROFª LENITA FONTES CINTRA";27;2704401;"Rural"
27010767;"ESCOLA ESTADUAL DE MONTEIROPOLIS";27;2705408;"Urbana"
27011100;"ESCOLA ESTADUAL ANGELO DE ABREU";27;2705705;"Urbana"
27011178;"ESCOLA ESTADUAL PADRE ANTONIO DUARTE";27;2705705;"Urbana"
27011577;"ESCOLA ESTADUAL DESEMBARGADOR AUGUSTO COSTA";27;2706000;"Urbana"
27011844;"ESCOLA ESTADUAL MARQUES DA SILVA";27;2700805;"Urbana"
27012115;"ESCOLA ESTADUAL MUNIZ FALCAO";27;2701209;"Urbana"
27012166;"ESCOLA ESTADUAL LUIZ DUARTE";27;2702553;"Urbana"
27012611;"ESCOLA ESTADUAL DE COITE DAS PINHAS";27;2703106;"Rural"
27012620;"ESCOLA ESTADUAL OTACILIA JATOBA TORRES";27;2703106;"Rural"
27012638;"ESCOLA ESTADUAL MARIA AMELIA SAMPAIO LUZ";27;2703106;"Urbana"
27013405;"ESCOLA ESTADUAL ODETE BONFIM";27;2704807;"Urbana"
27013502;"ESCOLA ESTADUAL PROFº SILVERIO LINS";27;2704906;"Urbana"
27013871;"ESCOLA ESTADUAL BELARMINO VIEIRA BARROS";27;2705309;"Urbana"
27013880;"CENTRO DE EDUCAC DE JOVENS E ADULTOS REMY MAIA";27;2706307;"Urbana"
27013928;"ESCOLA ESTADUAL HUMBERTO MENDES";27;2706307;"Urbana"
27013944;"ESCOLA ESTADUAL INDIGENA MATA DA CAFURNA";27;2706307;"Rural"
27013979;"ESCOLA ESTADUAL JOSE VICTORINO DA ROCHA";27;2706307;"Rural"
27013995;"ESCOLA ESTADUAL ANTONIA MACEDO";27;2706307;"Urbana"
27014002;"ESCOLA ESTADUAL DJANIRA SANTOS SILVA";27;2706307;"Rural"
27014010;"ESCOLA ESTADUAL EGIDIO BARBOSA DA SILVA";27;2706307;"Rural"
27014029;"ESCOLA ESTADUAL GRACILIANO RAMOS";27;2706307;"Urbana"
27014037;"ESCOLA ESTADUAL MANOEL PASSOS LIMA";27;2706307;"Urbana"
27014088;"ESCOLA ESTADUAL ESTADO DE NOVA JERSEY";27;2706307;"Urbana"
27014096;"ESCOLA ESTADUAL DA MACONARIA";27;2706307;"Urbana"
27014606;"ESCOLA ESTADUAL INDIGENA PAJE MIGUEL SELESTINO DA SILVA";27;2706307;"Rural"
27014932;"ESCOLA ESTADUAL MONSENHOR RIBEIRO VIEIRA";27;2706307;"Urbana"
27014959;"ESCOLA ESTADUAL ALMEIDA CAVALCANTI";27;2706307;"Urbana"
27015068;"ESCOLA ESTADUAL MONSENHOR MACEDO";27;2706307;"Urbana"
27015114;"ESCOLA ESTADUAL DEPUTADO JOSE MEDEIROS";27;2706604;"Urbana"
27015122;"ESCOLA ESTADUAL JOSE CORREIA FONTAN";27;2706604;"Urbana"
27015920;"ESCOLA ESTADUAL ROSA DE CASTRO FONSECA";27;2709004;"Urbana"
27016331;"ESCOLA ESTADUAL SENADOR RUI PALMEIRA";27;2700300;"Urbana"
27016358;"ESCOLA ESTADUAL 30 DE OUTUBRO";27;2700300;"Urbana"
27016366;"ESCOLA ESTADUAL ADRIANO JORGE";27;2700300;"Urbana"
27016382;"ESCOLA ESTADUAL DE EDUCACAO BASICA ARTUR RAMOS";27;2700300;"Urbana"
27016390;"ESCOLA ESTADUAL AURINO MACIEL";27;2700300;"Urbana"
27016404;"ESCOLA ESTADUAL DR JOSE TAVARES";27;2700300;"Urbana"
27016412;"ESCOLA ESTADUAL MANOEL ANDRE";27;2700300;"Urbana"
27016420;"ESCOLA ESTADUAL DE EDUCACAO BASICA MANOEL LUCIO DA SILVA";27;2700300;"Urbana"
27016447;"ESCOLA ESTADUAL PROFº JOSE MOACIR TEOFILO";27;2700300;"Urbana"
27016455;"ESCOLA ESTADUAL ROTARY";27;2700300;"Urbana"
27016471;"ESCOLA ESTADUAL DE EDUCACAO BASICA COSTA REGO";27;2700300;"Urbana"
27016480;"ESCOLA ESTADUAL DE EDUCACAO BASICA LIONS CLUB";27;2700300;"Urbana"
27016510;"ESCOLA ESTADUAL PROFESSOR JOSE QUINTELLA CAVALCANTI";27;2700300;"Urbana"
27016528;"ESCOLA ESTADUAL PE JEFFERSON DE CARVALHO";27;2700300;"Urbana"
27016579;"ESC EST DE EDUC BAS PROFº PEDRO DE FRANCA REIS";27;2700300;"Urbana"
27017702;"ESCOLA ESTADUAL ALVARO PAES";27;2702009;"Urbana"
27018016;"ESCOLA ESTADUAL N SRA DA CONCEICAO";27;2702355;"Urbana"
27018350;"ESCOLA ESTADUAL MANOEL LEANDRO DE LIRA";27;2702603;"Urbana"
27018423;"ESCOLA ESTADUAL AFONSO DE CARVALHO";27;2702603;"Rural"
27018431;"ESCOLA INDIGENA TINGUI BOTO";27;2702603;"Rural"
27018962;"ESCOLA ESTADUAL OLIMPIA TENORIO LIMA";27;2702900;"Urbana"
27018997;"ESCOLA ESTADUAL DE EDUCACAO BASICA JOSE ENOQUE DE BARROS";27;2702900;"Rural"
27019608;"ESCOLA ESTADUAL N SRA DA CONCEICAO";27;2704104;"Urbana"
27020274;"ESCOLA ESTADUAL FRANCISCO DOMINGUES";27;2704203;"Urbana"
27020320;"ESCOLA ESTADUAL PROF JOSE FELIX DE CARVALHO ALVES";27;2708808;"Urbana"
27020509;"ESCOLA INDIGENA ITAPO";27;2708808;"Rural"
27020819;"ESCOLA ESTADUAL SANTOS FERRAZ";27;2709103;"Urbana"
27021467;"ESCOLA ESTADUAL ANALIA TENORIO";27;2705903;"Urbana"
27021483;"ESCOLA ESTADUAL SAMPAIO MARQUES";27;2708204;"Urbana"
27021637;"ESCOLA ESTADUAL DEPUTADO JOSE MEDEIROS";27;2709202;"Urbana"
27021645;"ESCOLA ESTADUAL MORENO BRANDAO";27;2709202;"Urbana"
27022200;"ESCOLA ESTADUAL PROFª Mª AVELINA DO CARMO";27;2709202;"Urbana"
27022277;"ESCOLA ESTADUAL IZIDRO TEIXEIRA";27;2701902;"Urbana"
27022285;"ESCOLA ESTADUAL CORONEL PEDRO TEIXEIRA";27;2701902;"Urbana"
27022625;"ESCOLA ESTADUAL GREGORIO CALDAS";27;2703007;"Rural"
27022838;"ESCOLA ESTADUAL MONSENHOR LUIS CARLOS DE OLIVEIRA BARBOSA";27;2703007;"Urbana"
27023087;"ESCOLA ESTADUAL PROFª MARIA CANDIDA DA SILVA";27;2707008;"Urbana"
27023516;"ESCOLA ESTADUAL MANOEL DE MATOS";27;2708105;"Urbana"
27023583;"ESCOLA ESTADUAL CARLOS LYRA";27;2708303;"Urbana"
27024016;"ESCOLA ESTADUAL MONSENHOR CLOVIS DUARTE DE BARROS";27;2709301;"Urbana"
27024059;"ESCOLA ESTADUAL DR CARLOS GOMES DE BARROS";27;2709301;"Urbana"
27024067;"ESCOLA ESTADUAL DR PAULO DE CASTRO SARMENTO";27;2709301;"Urbana"
27024873;"ESCOLA ESTADUAL DR JORGE DE LIMA";27;2709301;"Urbana"
27025047;"ESCOLA ESTADUAL ROCHA CAVALCANTI";27;2709301;"Urbana"
27025080;"ESCOLA ESTADUAL JOAQUIM DIEGUES";27;2709400;"Urbana"
27025187;"ESCOLA ESTADUAL CORONEL JOAO LEITE";27;2709400;"Rural"
27025519;"ESCOLA ESTADUAL MONSENHOR MACHADO";27;2709400;"Urbana"
27025535;"ESCOLA ESTADUAL 13 DE OUTUBRO";27;2709400;"Urbana"
27026337;"ESCOLA ESTADUAL FLORIANO PEIXOTO";27;2700409;"Urbana"
27026370;"ESCOLA ESTADUAL JUVENAL LOPES F DE OMENA";27;2701100;"Urbana"
27026744;"ESCOLA ESTADUAL INAURA CASADO COSTA";27;2701308;"Urbana"
27027082;"ESCOLA ESTADUAL PROFESSORA EDITE MACHADO";27;2701704;"Urbana"
27027457;"ESCOLA ESTADUAL TORQUATO CABRAL";27;2701704;"Urbana"
27027597;"ESCOLA ESTADUAL ARISTHEU DE ANDRADE";27;2702108;"Urbana"
27028380;"ESCOLA ESTADUAL MAJOR LUIZ CAVALCANTE";27;2703502;"Urbana"
27028780;"ESCOLA INDIGENA ESTADUAL MANOEL HONORIO DA SILVA";27;2703809;"Rural"
27028992;"ESCOLA INDIGENA ESTADUAL JOSE MANOEL DE SOUZA";27;2703809;"Rural"
27029107;"ESCOLA INDIGENA ESTADUAL JOSE MAXIMO DE OLIVEIRA";27;2703809;"Rural"
27029123;"ESCOLA ESTADUAL MARIO GOMES DE BARROS";27;2703809;"Urbana"
27029166;"ESCOLA ESTADUAL JOSE RIBEIRO CAMINHA";27;2701357;"Urbana"
27029336;"ESCOLA ESTADUAL DELMO FERREIRA DA SILVA";27;2703908;"Urbana"
27029654;"ESCOLA ESTADUAL SATURNINO DE SOUZA";27;2705101;"Urbana"
27030105;"ESCOLA ESTADUAL PROFESSORA JUDITH NASCIMENTO DA SILVA";27;2705200;"Urbana"
27030245;"ESCOLA ESTADUAL PROFESSOR LOUREIRO";27;2705507;"Urbana"
27030806;"ESCOLA ESTADUAL DR ANTONIO G DE BARROS";27;2705606;"Urbana"
27031063;"ESCOLA ESTADUAL NOSSA SENHORA DA APRESENTACAO";27;2707305;"Urbana"
27031365;"ESCOLA ESTADUAL PROFESSOR GUEDES DE MIRANDA";27;2707305;"Urbana"
27032159;"ESCOLA ESTADUAL MESSIAS DE GUSMAO";27;2708501;"Urbana"
27032280;"ESCOLA ESTADUAL D ELISEU MARIA GOMES OLIVEIRA";27;2703601;"Urbana"
27032566;"ESCOLA ESTADUAL BATISTA ACIOLI";27;2704500;"Urbana"
27033210;"ESCOLA ESTADUAL AMBROSIO LIRA";27;2706505;"Urbana"
27033384;"ESCOLA ESTADUAL CIRIDIAO DURVAL";27;2707404;"Urbana"
27033880;"ESCOLA ESTADUAL FRANCISCO FALCAO";27;2708709;"Urbana"
27034003;"ESCOLA EST PROFº SEBASTIAO FELISBERTO DE CARVALHO";27;2700508;"Urbana"
27034070;"ESCOLA ESTADUAL MISAEL GONCALVES FERREIRA";27;2700607;"Urbana"
27034240;"ESCOLA ESTADUAL CONEGO AMANDO GUSMAO";27;2702207;"Urbana"
27034674;"ESCOLA ESTADUAL PROFESSORA LAURA DANTAS SANTOS DA SILVA";27;2704302;"Urbana"
27034836;"ESCOLA ESTADUAL PROFESSOR THEOTONIO VILELA BRANDAO";27;2704302;"Urbana"
27034852;"ESCOLA ESTADUAL PROFº BENEDITO MORAES";27;2704302;"Urbana"
27034887;"ESCOLA ESTADUAL PROFESSOR AFRANIO LAGES";27;2704302;"Urbana"
27034917;"ESCOLA ESTADUAL NOSSA SRª DO BOM CONSELHO";27;2704302;"Urbana"
27035336;"ESCOLA ESTADUAL PROFESSOR LUIZ CARLOS";27;2704302;"Urbana"
27035573;"ESCOLA ESTADUAL DR EDSON DOS SANTOS BERNARDES";27;2704302;"Urbana"
27035581;"ESCOLA ESTADUAL JOAO PAULO II";27;2704302;"Urbana"
27035590;"ESCOLA ESTADUAL JORNALISTA LAFAIETTE BELO";27;2704302;"Urbana"
27035646;"ESCOLA ESTADUAL ALFREDO GASPAR DE MENDONCA";27;2704302;"Urbana"
27035662;"ESCOLA ESTADUAL ANTONIO VASCO";27;2704302;"Urbana"
27035697;"ESCOLA ESTADUAL CAMPOS TEIXEIRA";27;2704302;"Urbana"
27035700;"ESCOLA ESTADUAL CORONEL FRANCISCO ALVES MATA";27;2704302;"Urbana"
27035778;"ESCOLA ESTADUAL PROFª MALBA LINS COSTA";27;2704302;"Urbana"
27035786;"ESCOLA ESTADUAL ONELIA CAMPELO";27;2704302;"Urbana"
27035824;"ESCOLA ESTADUAL PROFESSORA ADEILZA Mª OLIVEIRA";27;2704302;"Urbana"
27035832;"ESCOLA ESTADUAL TEOTONIO VILELA";27;2704302;"Urbana"
27035840;"ESCOLA ESTADUAL PROFª GUIOMAR DE ALMEIDA PEIXOTO";27;2704302;"Urbana"
27035875;"ESCOLA ESTADUAL DOM OTAVIO BARBOSA AGUIAR";27;2704302;"Urbana"
27035883;"ESCOLA ESTADUAL DEPUTADO NENOI PINTO";27;2704302;"Urbana"
27035930;"ESCOLA ESTADUAL DR JULIO AUTO";27;2704302;"Urbana"
27035948;"ESCOLA ESTADUAL DR FERNANDES LIMA";27;2704302;"Urbana"
27035980;"ESCOLA ESTADUAL PROFESSORA MIRAN MARROQUIM DE QUINTELLA CAVALCANTE";27;2704302;"Urbana"
27036014;"ESCOLA ESTADUAL OTACILIO HOLANDA DE ANDRADE";27;2704302;"Urbana"
27036022;"ESCOLA ESTADUAL PROFESSORA IRENE GARRIDO";27;2704302;"Urbana"
27036057;"ESCOLA ESTADUAL DE CEGOS CYRO ACCIOLY";27;2704302;"Urbana"
27036421;"ESCOLA ESTADUAL MANOEL SIMPLICIO DO NASCIMENTO";27;2704302;"Urbana"
27036430;"ESCOLA ESTADUAL PROFESSORA ANA COELHO PALMEIRA";27;2704302;"Urbana"
27036448;"ESCOLA ESTADUAL DEPUTADO RUBENS CANUTO";27;2704302;"Urbana"
27036464;"ESCOLA ESTADUAL JARSEN COSTA";27;2704302;"Urbana"
27036480;"ESCOLA ESTADUAL PASTOR JOSE TAVARES DE SOUZA";27;2704302;"Urbana"
27036499;"ESCOLA ESTADUAL TARCISIO DE JESUS";27;2704302;"Urbana"
27036553;"ESCOLA ESTADUAL DR RODRIGUEZ DE MELO";27;2704302;"Urbana"
27036561;"ESCOLA ESTADUAL DRª EUNICE DE LEMOS CAMPOS";27;2704302;"Urbana"
27036588;"ESCOLA ESTADUAL ENGENHEIRO EDSON SALUSTIANO DOS SANTOS";27;2704302;"Urbana"
27036642;"ESCOLA ESTADUAL PROF EDUARDO DA MOTA TRIGUEIROS";27;2704302;"Urbana"
27036650;"ESCOLA ESTADUAL ALBERTO TORRES";27;2704302;"Urbana"
27036669;"ESCOLA ESTADUAL JORNALISTA FREITAS NETO";27;2704302;"Urbana"
27036677;"ESCOLA ESTADUAL PADRE CABRAL";27;2704302;"Urbana"
27036685;"ESCOLA ESTADUAL PROFESSOR ROSALVO LOBO";27;2704302;"Urbana"
27036707;"ESCOLA ESTADUAL PROF EDUARDO ALMEIDA DA SILVA";27;2704302;"Urbana"
27036723;"ESCOLA ESTADUAL MARIA AMALIA";27;2704302;"Urbana"
27036731;"ESCOLA ESTADUAL JOSE CORREIA DA SILVA TITARA";27;2704708;"Urbana"
27036758;"ESCOLA ESTADUAL LIONS MACEIO PAJUCARA";27;2704302;"Urbana"
27036782;"ESCOLA ESTADUAL MOREIRA E SILVA";27;2704302;"Urbana"
27036790;"ESCOLA ESTADUAL NOEL NUTELS";27;2704302;"Urbana"
27036960;"ESCOLA ESTADUAL PRINCESA ISABEL";27;2704302;"Urbana"
27036987;"ESCOLA ESTADUAL PROF JOSE DA SILVEIRA CAMERINO";27;2704302;"Urbana"
27036995;"ESCOLA ESTADUAL PROFESSOR JOSE VITORINO DA ROCHA";27;2704302;"Urbana"
27037010;"ESCOLA ESTADUAL PROF PEDRO TEIXEIRA DE VASCONCELOS";27;2704302;"Urbana"
27037037;"ESCOLA ESTADUAL PROFESSOR THEONILO GAMA";27;2704302;"Urbana"
27037045;"ESCOLA ESTADUAL PROF VIRGINIO DE CAMPOS";27;2704302;"Urbana"
27037053;"ESCOLA ESTADUAL PROFESSORA MARGAREZ MARIA SANTOS LACET";27;2704302;"Urbana"
27037061;"ESCOLA ESTADUAL PROFª MARIA JOSE LOUREIRO";27;2704302;"Urbana"
27037088;"ESCOLA ESTADUAL ROMEU DE AVELAR";27;2704302;"Urbana"
27037118;"ESCOLA ESTADUAL ROTARY";27;2704302;"Urbana"
27037142;"ESCOLA ESTADUAL PROFª JOSEFA CONCEICAO DA COSTA";27;2704302;"Urbana"
27037150;"ESCOLA ESTADUAL PROFESSORA EROTILDES R SALDANHA";27;2704302;"Urbana"
27037185;"ESCOLA ESTADUAL SANTA TEREZA D AVILA";27;2704302;"Urbana"
27037258;"ESCOLA ESTADUAL PROFESSOR JOSE REMI LIMA";27;2704302;"Urbana"
27037428;"ESCOLA ESTADUAL DOM ADELMO MACHADO";27;2704302;"Urbana"
27038297;"ESCOLA ESTADUAL DR JOSE MARIA CORREIA DAS NEVES";27;2704302;"Urbana"
27038319;"ESCOLA ESTADUAL MAJ EDUARDO EMILIANO DA FONSECA";27;2704302;"Urbana"
27038467;"ESCOLA ESTADUAL CINCINATO PINTO";27;2704302;"Urbana"
27038483;"ESCOLA ESTADUAL OVIDIO EDGAR DE ALBUQUERQUE";27;2704302;"Urbana"
27038491;"ESCOLA ESTADUAL CAPITAO ALVARO VICTOR";27;2704302;"Urbana"
27038505;"ESCOLA ESTADUAL D PEDRO II";27;2704302;"Urbana"
27038521;"ESCOLA ESTADUAL JOSE OLIVEIRA SILVA";27;2704302;"Urbana"
27038530;"ESCOLA ESTADUAL LADISLAU NETO";27;2704302;"Urbana"
27038556;"ESCOLA ESTADUAL DR MIGUEL GUEDES NOGUEIRA";27;2704302;"Urbana"
27038564;"ESCOLA ESTADUAL PROFª AURELINA PALMEIRA DE MELO";27;2704302;"Urbana"
27038572;"ESCOLA ESTADUAL PROF ANISIO TEIXEIRA";27;2704302;"Urbana"
27038580;"ESCOLA ESTADUAL PROFESSOR MARIO BROAD";27;2704302;"Urbana"
27038599;"ESCOLA ESTADUAL PROF SEBASTIAO DA HORA";27;2704302;"Urbana"
27038629;"ESCOLA ESTADUAL ROSALVO RIBEIRO";27;2707701;"Urbana"
27038637;"ESCOLA ESTADUAL TAVARES BASTOS";27;2704302;"Urbana"
27038653;"ESCOLA ESTADUAL THOMAZ ESPINDOLA";27;2704302;"Urbana"
27038696;"ESCOLA ESTADUAL MARIA ROSALIA AMBROZZIO";27;2704302;"Urbana"
27038734;"ESC ESTADUAL PROF EDMILSON DE VASCONCELOS PONTES";27;2704302;"Urbana"
27039005;"ESCOLA ESTADUAL PROFº CARLOS POVINA CAVALCANTE";27;2704302;"Urbana"
27039013;"ESCOLA ESTADUAL JORNALISTA RAUL LIMA";27;2704302;"Urbana"
27039412;"ESCOLA ESTADUAL DEODORO DA FONSECA";27;2704708;"Urbana"
27039560;"ESCOLA ESTADUAL PROFESSORA JULIETA RAMOS PEREIRA";27;2706448;"Urbana"
27039595;"ESCOLA ESTADUAL PROFESSOR ARTHUR RAMOS";27;2706901;"Urbana"
27039668;"ESCOLA ESTADUAL VALDECY GOMES DE VASCONCELOS";27;2706901;"Urbana"
27039960;"ESCOLA ESTADUAL OLIVEIRA E SILVA";27;2706901;"Urbana"
27040240;"ESCOLA ESTADUAL FERNANDINA MALTA";27;2707701;"Urbana"
27040348;"ESCOLA ESTADUAL SANTOS DUMONT";27;2707701;"Rural"
27040607;"ESCOLA ESTADUAL PROFª DORALICE DA SILVA MOURA";27;2707701;"Rural"
27040755;"ESCOLA ESTADUAL FRANCISCO LEAO";27;2707701;"Rural"
27040771;"ESCOLA ESTADUAL JOAO MORAIS CAVALCANTE";27;2707701;"Urbana"
27040836;"ESCOLA ESTADUAL OZORIA DE MOURA LIMA";27;2707701;"Urbana"
27040860;"ESCOLA ESTADUAL TABULEIRO DO PINTO";27;2707701;"Rural"
27040984;"ESCOLA ESTADUAL DR SIDRONIO AUGUSTO DE SANTA MARIA";27;2707909;"Urbana"
27041158;"ESCOLA ESTADUAL PROFº MANOEL GENTIL DO VALE BENTES";27;2708907;"Urbana"
27041212;"ESCOLA ESTADUAL RUI BARBOSA";27;2700201;"Urbana"
27041603;"ESCOLA ESTADUAL JOSEFA CAVALCANTE SURUAGY";27;2701001;"Urbana"
27041921;"ESCOLA ESTADUAL DOM CONSTANTINO LUERS";27;2701407;"Urbana"
27042251;"ESCOLA ESTADUAL INACIO DE CARVALHO";27;2702306;"Urbana"
27043436;"ESCOLA ESTADUAL PADRE AURELIO GOIS";27;2704005;"Urbana"
27043622;"ESCOLA ESTADUAL ANA LINS";27;2708600;"Urbana"
27043690;"ESCOLA ESTADUAL TARCISIO SOARES PALMEIRA";27;2708600;"Urbana"
27044211;"ESC EST DE ED BAS PEDRO JOAQUIM DE JESUS";27;2709152;"Urbana"
27044726;"ESCOLA ESTADUAL SENADOR ARNON DE MELLO";27;2702702;"Urbana"
27044866;"ESCOLA ESTADUAL PROFESSOR PEDRO REYS";27;2703205;"Urbana"
27045129;"ESCOLA ESTADUAL ALFREDO REGO";27;2703205;"Urbana"
27045145;"ESCOLA ESTADUAL COMENDADOR JOSE DA SILVA PEIXOTO";27;2706703;"Urbana"
27045200;"ESCOLA ESTADUAL PROF JOAO VALERIANO DE OLIVEIRA";27;2706703;"Urbana"
27045234;"ESCOLA ESTADUAL DR ALCIDES ANDRADE";27;2706703;"Urbana"
27045250;"ESCOLA ESTADUAL GABINO BESOURO";27;2706703;"Urbana"
27045552;"ESCOLA ESTADUAL PROFESSOR ERNANI MERO";27;2706703;"Urbana"
27045684;"ESCOLA ESTADUAL HERMILIO DE FREITAS MELRO";27;2706703;"Urbana"
27045757;"ESCOLA ESTADUAL CORREIA TITARA E ANEXOS";27;2706802;"Urbana"
27046265;"ESCOLA ESTADUAL INDIGENA PAJE FRANCISCO QUEIROZ SUIRA";27;2707503;"Rural"
27046303;"ESCOLA ESTADUAL D SANTA BULHOES";27;2707503;"Urbana"
27046311;"ESCOLA ESTADUAL FIRMO DE CASTRO";27;2707503;"Urbana"
27046338;"ESCOLA ESTADUAL INDIGENA XUKURU KARIRI YAPI LEANAWAN";27;2706307;"Rural"
27047776;"ESCOLA ESTADUAL INDIGENA JUVINO HENRIQUE DA SILVA";27;2706422;"Urbana"
27048268;"CEPT DE CORURIPE MARIA ALICE BELTRAO DE CASTRO SIQUEIRA";27;2702306;"Urbana"
27050041;"ESCOLA ESTADUAL DE ED BASICA EDUCADOR PAULO JORGE DOS SANTOS RODRIGUES";27;2704302;"Urbana"
27051161;"CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL E TECNOLOGICO DE MACEIO DICIONARISTA AURELIO BUARQUE DE HO";27;2704302;"Urbana"
27051528;"COLEGIO DA POLICIA MILITAR TIRADENTES - UNIDADE AGRESTE";27;2700300;"Urbana"
27051617;"ESCOLA ESTADUAL PROFA EDLEUZA OLIVEIRA DA SILVA";27;2708600;"Urbana"
27051633;"ESCOLA ESTADUAL PROFA BENEDITA MARIA RUFINO DE CHAGAS COELHO";27;2705507;"Urbana"
27051676;"ESCOLA ESTADUAL DORGIVAL GONCALVES";27;2701407;"Rural"
27053520;"ESCOLA ESTADUAL MANUEL BALTAZAR PEREIRA DIEGUES JUNIOR";27;2704302;"Urbana"
27215024;"ESCOLA ESTADUAL AQUILINA BULHOES BARROS";27;2704302;"Urbana"
27216136;"ESCOLA ESTADUAL DEP GUILHERMINO DE OLIVEIRA";27;2704302;"Urbana"
27216519;"ESCOLA ESTADUAL GOVERNADOR GERALDO BULHOES BARROS";27;2704302;"Urbana"
27216608;"ESCOLA ESTADUAL MARCOS ANTONIO CAVALCANTI SILVA";27;2704302;"Urbana"
27216616;"ESCOLA ESTADUAL MANOEL DE ARAUJO DORIA";27;2704302;"Urbana"
27216667;"ESCOLA ESTADUAL DR JOSE MARIA DE MELO";27;2704302;"Urbana"
27216721;"ESCOLA INDIGENA ESTADUAL PROFª MARLENE MARQUES DOS SANTOS";27;2703809;"Rural"
27218163;"CENTRO ESTADUAL DE EDUCACAO PROFESSORA WANDETTE GOMES DE CASTRO";27;2704302;"Urbana"
27218589;"ESCOLA ESTADUAL PROFESSORA RUTH MENDONCA";27;2706703;"Urbana"
